abbr,chamber,name,num_seats,boundary_id,division_id
id,lower,10,2,sldl/id-10,ocd-division/country:us/state:id/sldl:10
id,lower,11,2,sldl/id-11,ocd-division/country:us/state:id/sldl:11
id,lower,1,2,sldl/id-1,ocd-division/country:us/state:id/sldl:1
id,lower,12,2,sldl/id-12,ocd-division/country:us/state:id/sldl:12
id,lower,13,2,sldl/id-13,ocd-division/country:us/state:id/sldl:13
id,lower,14,2,sldl/id-14,ocd-division/country:us/state:id/sldl:14
id,lower,15,2,sldl/id-15,ocd-division/country:us/state:id/sldl:15
id,lower,16,2,sldl/id-16,ocd-division/country:us/state:id/sldl:16
id,lower,17,2,sldl/id-17,ocd-division/country:us/state:id/sldl:17
id,lower,18,2,sldl/id-18,ocd-division/country:us/state:id/sldl:18
id,lower,19,2,sldl/id-19,ocd-division/country:us/state:id/sldl:19
id,lower,20,2,sldl/id-20,ocd-division/country:us/state:id/sldl:20
id,lower,21,2,sldl/id-21,ocd-division/country:us/state:id/sldl:21
id,lower,2,2,sldl/id-2,ocd-division/country:us/state:id/sldl:2
id,lower,22,2,sldl/id-22,ocd-division/country:us/state:id/sldl:22
id,lower,23,2,sldl/id-23,ocd-division/country:us/state:id/sldl:23
id,lower,24,2,sldl/id-24,ocd-division/country:us/state:id/sldl:24
id,lower,25,2,sldl/id-25,ocd-division/country:us/state:id/sldl:25
id,lower,26,2,sldl/id-26,ocd-division/country:us/state:id/sldl:26
id,lower,27,2,sldl/id-27,ocd-division/country:us/state:id/sldl:27
id,lower,28,2,sldl/id-28,ocd-division/country:us/state:id/sldl:28
id,lower,29,2,sldl/id-29,ocd-division/country:us/state:id/sldl:29
id,lower,30,2,sldl/id-30,ocd-division/country:us/state:id/sldl:30
id,lower,31,2,sldl/id-31,ocd-division/country:us/state:id/sldl:31
id,lower,3,2,sldl/id-3,ocd-division/country:us/state:id/sldl:3
id,lower,32,2,sldl/id-32,ocd-division/country:us/state:id/sldl:32
id,lower,33,2,sldl/id-33,ocd-division/country:us/state:id/sldl:33
id,lower,34,2,sldl/id-34,ocd-division/country:us/state:id/sldl:34
id,lower,35,2,sldl/id-35,ocd-division/country:us/state:id/sldl:35
id,lower,4,2,sldl/id-4,ocd-division/country:us/state:id/sldl:4
id,lower,5,2,sldl/id-5,ocd-division/country:us/state:id/sldl:5
id,lower,6,2,sldl/id-6,ocd-division/country:us/state:id/sldl:6
id,lower,7,2,sldl/id-7,ocd-division/country:us/state:id/sldl:7
id,lower,8,2,sldl/id-8,ocd-division/country:us/state:id/sldl:8
id,lower,9,2,sldl/id-9,ocd-division/country:us/state:id/sldl:9
id,upper,10,1,sldu/id-10,ocd-division/country:us/state:id/sldu:10
id,upper,11,1,sldu/id-11,ocd-division/country:us/state:id/sldu:11
id,upper,1,1,sldu/id-1,ocd-division/country:us/state:id/sldu:1
id,upper,12,1,sldu/id-12,ocd-division/country:us/state:id/sldu:12
id,upper,13,1,sldu/id-13,ocd-division/country:us/state:id/sldu:13
id,upper,14,1,sldu/id-14,ocd-division/country:us/state:id/sldu:14
id,upper,15,1,sldu/id-15,ocd-division/country:us/state:id/sldu:15
id,upper,16,1,sldu/id-16,ocd-division/country:us/state:id/sldu:16
id,upper,17,1,sldu/id-17,ocd-division/country:us/state:id/sldu:17
id,upper,18,1,sldu/id-18,ocd-division/country:us/state:id/sldu:18
id,upper,19,1,sldu/id-19,ocd-division/country:us/state:id/sldu:19
id,upper,20,1,sldu/id-20,ocd-division/country:us/state:id/sldu:20
id,upper,21,1,sldu/id-21,ocd-division/country:us/state:id/sldu:21
id,upper,2,1,sldu/id-2,ocd-division/country:us/state:id/sldu:2
id,upper,22,1,sldu/id-22,ocd-division/country:us/state:id/sldu:22
id,upper,23,1,sldu/id-23,ocd-division/country:us/state:id/sldu:23
id,upper,24,1,sldu/id-24,ocd-division/country:us/state:id/sldu:24
id,upper,25,1,sldu/id-25,ocd-division/country:us/state:id/sldu:25
id,upper,26,1,sldu/id-26,ocd-division/country:us/state:id/sldu:26
id,upper,27,1,sldu/id-27,ocd-division/country:us/state:id/sldu:27
id,upper,28,1,sldu/id-28,ocd-division/country:us/state:id/sldu:28
id,upper,29,1,sldu/id-29,ocd-division/country:us/state:id/sldu:29
id,upper,30,1,sldu/id-30,ocd-division/country:us/state:id/sldu:30
id,upper,31,1,sldu/id-31,ocd-division/country:us/state:id/sldu:31
id,upper,3,1,sldu/id-3,ocd-division/country:us/state:id/sldu:3
id,upper,32,1,sldu/id-32,ocd-division/country:us/state:id/sldu:32
id,upper,33,1,sldu/id-33,ocd-division/country:us/state:id/sldu:33
id,upper,34,1,sldu/id-34,ocd-division/country:us/state:id/sldu:34
id,upper,35,1,sldu/id-35,ocd-division/country:us/state:id/sldu:35
id,upper,4,1,sldu/id-4,ocd-division/country:us/state:id/sldu:4
id,upper,5,1,sldu/id-5,ocd-division/country:us/state:id/sldu:5
id,upper,6,1,sldu/id-6,ocd-division/country:us/state:id/sldu:6
id,upper,7,1,sldu/id-7,ocd-division/country:us/state:id/sldu:7
id,upper,8,1,sldu/id-8,ocd-division/country:us/state:id/sldu:8
id,upper,9,1,sldu/id-9,ocd-division/country:us/state:id/sldu:9
